order_id,order_type,pick_up_zone,drop_off_zone,order_received_timestamp,order_status,cancellation_type,initial_eta,upfront_eta,acceptance_time,delay_dispatch_time,captain_assignment_time,wait_time_at_merchant,food_preparation_time,time_to_customer,wait_time_in_journey,wait_time_at_customer,captain_engagement_time,delivery_time,cancellation_time,pickup_longitude,pickup_latitude,distance_travelled_km,captain_id,booking_id,route_id,day,is_pooled
5092cb33ebf0bb3102cc5d6c73b8d9c69a7e4f0ea51c073e128853a99a6b7028,food,Amman - Amman - Gardenz,Amman - Amman - Gardenz,2024-01-31 09:15:05.000,delivered,,32,30,0.68,0.02,0.32,13.22,21.9,11.23,5,1.73,34.53,35.63,,35.872,31.989,2.652158737182617,45ad64333d0baedcf911ffb14763b041784ad0a1792d152cd74d34032d02b053,359e6e4486a40bd2bb9bf31075b24f36972782ef50331d2f8fe55cc55a2b66c8,43fe98e89902be6efa043c69aad793787041efeb8b4123001a4540a043607aed,2024-01-31,False
9f91e0d6086205d02f1d09a7374f7871d55b870a8d9c8021cf2e9e5b3427f8ce,food,Amman - Amman - Dabouq,Amman - Amman - Um Sumaq,2024-01-31 17:05:26.000,delivered,,24,21,0.2,0.0,2.98,3.63,9.17,8.15,4,0.0,14.33,17.58,,35.83,32.0,3.48635196685791,5c8cdeeaa492c894416bf670d760fbc99d57850b20dca39b21927fc9c8b79a67,9789fd6eb8762634c65d61f8513b81f108dd5b9a58ef369109c0b78baf8c7f29,71b6ba98c17af9127d9440fd0f5a2c2945e3ccdf2c4d8c2ad594b7e455b859c7,2024-01-31,False
47a236280afb92ba4481da232a43084b027b8ec31348b73de8b8b47050c32b27,food,Amman - Amman - Abdoun,Amman - Amman - Dair Ghoubar,2024-01-31 20:08:14.000,delivered,,34,25,0.02,0.02,5.37,4.73,14.27,10.68,3,0.03,19.6,25.08,,35.883,31.953,3.5267693996429443,7c7a18bca7d6659c18b1aadc564f3ed60950649b6f9ef7799734969fd53992b3,c7468019c1b09ba368158580b2eb5f79187ebf28cd05d4665041b86eaf4ac8fa,ee41551d49da6f282c71b979d221e013d428f0fc01293abc9953d20bd20b95ce,2024-01-31,False
f5916de685d238999218ecba6a9ae6b6610beb3cac15f706caa4fc96286c22ca,food,Amman - Amman - Jubaiha,Amman - Amman - Shafa Badran,2024-01-31 15:55:08.000,delivered,,36,33,0.15,0.02,5.17,3.8,9.22,10.42,5,2.82,17.27,22.62,,35.872,32.03,6.347351551055908,7b3a283e0ca4957d807160c45ddfe50a5c137fd8824b4fdad04cf0765bf7b540,527c74481dd6fe2a8ba7497d39acfa8f968bb98b834f51b4333f77e170e8f776,3defd38b9c31df6d9f15553d528287740d46c47de2bc76a02270c456a4cc47e8,2024-01-31,False
998e78a4b4c41a0649172a465f59da2927526158dde10fee3c3fc46b941b3db7,food,Amman - Amman - Dahiat Al Amir Rasheed,Amman - Amman - Khalda,2024-01-31 14:04:50.000,delivered,,50,48,0.13,0.02,10.33,14.58,25.43,17.4,5,2.78,35.27,45.87,,35.847,31.974,6.789982795715332,f6cb68d8f225a8607d491288495bb624310fb2c7e436a7deb7ac405820d5ce1c,9583edc5d66cbfb72f2bd66ef446f9f77c8bda4ab572eca497e4eb4771ae83dd,ea0ed0e479c922b4d66f3da27a5352b3d34e29ac2ab664961529eb1176a0ba3f,2024-01-31,False
aa109eb72d89432b85d86a8c7e259720c3109324e0867bc9b07de3bdcbbd5226,food,Amman - Amman - Jubaiha,Amman - Amman - Dahiat Al Rasheed,2024-01-31 09:49:12.000,delivered,,49,26,0.18,0.02,0.27,12.82,13.92,9.97,4,1.3,24.9,25.37,,35.887,32.021,2.6303722858428955,88fe32968b9168de026080ee6756df1be2bb71900c3f3d1793b01b4824d6d087,2829ba1a01a25cc49925bb8e767b73d64c39045a7e92c2f79f5f486e8a3c0fb3,4d4f2521fe85b3b9982f1ce55d33357751d5e6917c51b4c6f3497f0948c7459f,2024-01-31,False
0f655adeadefe65131d4e42de0b329024151cf7494ee5620a2f20e6ab7f67b88,food,,Amman - Amman - Al Hashmi ,2024-01-31 20:45:37.000,delivered,,54,51,0.02,0.02,11.9,4.83,18.7,25.07,5,0.03,31.88,43.82,,35.865,31.984,15.600077629089355,df5efa4c7d222722e965e120608320f9b478a272027ebb03503a71acd82fa900,c77573bc606d26ce6f4a6dc192984d73e2e6941df9ef84f66e907a1481fb8abc,b06e888df02f3e2155d6af9274e737f04ab9ba1c740f591a09da1ad6b2deb330,2024-01-31,False
c549433837284686e7ec4b426e1a6b4d9a8f700c372944c681887445db88ae0f,food,Amman - Amman - Al Rabieh,Amman - Amman - Jubaiha,2024-01-31 07:42:41.000,delivered,,38,42,0.1,0.02,0.15,10.45,10.85,9.88,2,1.2,21.77,22.12,,35.865,31.98,6.39954137802124,9b3ba4aaab27a4bb5f2a99a6fa108002d5fc7d0fc3052870389cf568dda62382,6c50538aaecba997ad9a70b6ed1f0f5fcc9da5d2fd7c48e086c4d08f7f65fa9e,e7eb789dd6481511749ff5b6fc87122c3d49d1758df845dd0b92552f777e9d6f,2024-01-31,False
09539b9008944bf2122d77ebd7e68e00608ba26c03565fbf97ae767d9d09516a,food,Amman - Amman - 7th Circle ,Amman - Amman - Dahiat Al Amir Rasheed,2024-01-31 11:13:13.000,delivered,,24,20,0.3,0.0,0.48,2.1,2.75,8.37,2,0.03,10.67,11.53,,35.855,31.955,2.9586586952209477,f9f949e1a6c9d11df257046539640d52cf8c275707f8b84b8f25fbac1280b1e1,ce487f6b6e09bc8093194c20962015fc4be78f789877a43fffc3dd9b2360f81a,66c6033ed9fece1088838930b33fcd10f66072a779361462b3423ca0a8718490,2024-01-31,False
cd110ef12640abe6765f23a72fd972d51293f9caada872043ae14e2a37802568,food,Amman - Amman - Um Sumaq,Amman - Amman - Dahiat Al Rasheed,2024-01-31 17:24:45.000,delivered,,50,53,0.38,0.02,10.98,3.47,16.83,22.82,8,0.47,29.12,40.5,,35.842,31.978,7.9433159828186035,c3bdcaa3a0aa1952cf75340baef9c7787277af9d60bc8b654ff20bcabada6c04,486604a2b54fff445594162218c76b6f85bb47ae04989ef63e355d1915dda21c,1e63e6c6e986a228670e4ad292958f3486f79708722061d63878585f406d43e8,2024-01-31,False
603a3810f2422e59b13c6f5f1540f34afed4380e428f033b3e8f420667c5b5d1,food,Amman - Amman - Swifieh,Amman - Amman - Um Uthaina,2024-01-31 14:07:20.000,delivered,,39,30,0.3,0.03,10.18,15.18,26.33,10.03,6,1.52,27.67,38.25,,35.867,31.958,1.8918941020965576,c24b0c7db9bdf4819eb2d7c15a2b7f38ffd2de1e3f76b4e2811dd3fbf3b122c2,a21800193862ff99e1ea56ca66b8a7c0841f78660a53a9a24130d34c15a2e1b4,d0bc8da8c1bbf1809394de9b69c0f53d239e3eaf187b23df180376a95f300833,2024-01-31,False
4e2161bc810715143a7bb4809141e0fe46e5521572adad77eab9d422df46e879,food,Amman - Amman - Abu Nusair,,2024-01-31 23:01:28.000,delivered,,35,34,0.33,0.02,8.62,6.1,19.98,18.63,1,0.9,30.88,39.95,,35.878,32.051,15.028990745544434,d9fb383c1edba361c254a9d6535e0a923c6ca51edc07435475bc8417d93620c0,90843171768994cb968d50fdbc96446852ce760ecbd88fbe9e8db190192ac47d,21e8bb4910bc999d846e7da23d02ca78edfc5f08a82d4828efea6380cb4c1f32,2024-01-31,False
