order_id,order_type,pick_up_zone,drop_off_zone,order_received_timestamp,order_status,cancellation_type,initial_eta,upfront_eta,acceptance_time,delay_dispatch_time,captain_assignment_time,wait_time_at_merchant,food_preparation_time,time_to_customer,wait_time_in_journey,wait_time_at_customer,captain_engagement_time,delivery_time,cancellation_time,pickup_longitude,pickup_latitude,distance_travelled_km,captain_id,booking_id,route_id,day,is_pooled
7bdb79b2d86f58620518927b289294e6a894be23b90d6bd078b94e8160549a5d,food,Amman - Amman - Swifieh,Amman - Amman - 7th Circle ,2024-01-31 10:13:16.000,delivered,,36,38,0.13,0.02,10.23,2.28,14.0,7.1,3,1.38,12.23,22.7,,35.867,31.958,2.238135814666748,2e7ae97593de23d2dafba53e6e66d832a5eafe3213dafeb3ae2c5a958e676dd5,de44a10f99b0ed6bf3b6a0b9017b030fedb59f0620f1ef404cdd02caf6bb8b93,b72240b514a5ecbaa611c88299a8f0b90d9b8bbb613b9544323c5fddda086548,2024-01-31,False
098592a6ad11183a9e9e5a97836cb6c01ca57e0825378ba0271c3c8b5fded86c,food,Amman - Amman - Al Rabieh,Amman - Amman - Dahiat Al Amir Rasheed,2024-01-31 09:03:47.000,delivered,,44,48,0.2,0.0,0.17,12.28,22.45,20.77,10,6.73,49.78,50.15,,35.884,31.985,9.11315631866455,63b9259506a9494eb1c03a14bf92fbd2386fdfe3f6c7b510bae24cf815f485d5,8ab3e6cf8482ff19a97158ac0c639814a0d948ae271b5dfe7ea8c4d3b5a554e0,fb9c0fca7401d81d509f5fc101ebe321f28e72175e0d5ca319f64e9bc6ff5f28,2024-01-31,False
4081711aae2d15f630c436dd7167c04056ea5485d4fd502aa1b55289c2683b43,food,Amman - Amman - Jubaiha,Amman - Amman - Swilih,2024-01-31 22:48:47.000,delivered,,30,25,0.13,0.0,5.77,0.92,8.5,6.18,4,3.32,12.23,18.15,,35.873,32.029,3.2001986503601074,708e9ae86dc2f554f5d054ac4ca1ab34044fc3ee2f52fb96d5a411d8c92a0edd,4b305c06853d7fb80fb176ec0e7a565a0ca8f7dff8a6918f7fdbbc9c79c85049,a776bcf043cd8512aa8e02fd8e44de8739d5b64c2469cae045661b012b9f7f33,2024-01-31,False
332bdec9f780d0274e8dbbab4a2209e3e52f0abd8f79ab799acd7f6812452166,food,Amman - Amman - Marj Hamam,,2024-01-31 15:13:18.000,delivered,,48,48,0.32,0.02,9.28,4.87,14.72,21.82,7,1.43,28.67,38.3,,35.86,31.891,10.91828441619873,2c5461b6115a417b61419ee514c30e2e34003f0b5c42e65e77684989bb18ef02,8645d4e400389a5a889b479bbbb409f24fa5c9bb04cd10f60ab38e304cfe72de,4ae24c518b75e8e822fe1ad5fcd618a06363b21a1facd52ab245c737fcf0c5f4,2024-01-31,False
10b6c8993c918d7f17cf5beafce24bed0aaa2e743c91e67e36940b4fd78094d3,food,Amman - Amman - Swifieh,Amman - Amman - Sahab,2024-01-31 13:37:15.000,delivered,,52,52,0.43,0.02,11.63,1.45,16.97,20.18,7,0.25,25.75,37.85,,35.868,31.958,8.077523231506348,642ecb51529a11e436ef9da56be0e70b64089cfd46acd386c236a8da7f9dcf24,662599dd1f754e7cce97212a3592b4a76c17c6231366ac62c2fb92515fc18dd3,9b50e14657bbb98877cb8d01a6325e3590ad9e6cba0bc5103aec0b70f0e33eec,2024-01-31,False
076136b1e0930c666dc445adf636ad10e99000132be75be4e5f8d92f5afc1386,food,Amman - Amman - Gardenz,Amman - Amman - Al Rabieh,2024-01-31 21:11:49.000,delivered,,28,25,0.0,0.02,6.97,12.6,23.52,2.52,2,1.63,20.68,27.68,,35.88,31.983,0.8510925769805908,82f757f5d844a5e8e98e39764c3946e83101dd63406a312d9808bdf2c3f0321e,46bf3f1dc8feb6388c490ebc46c961e5366928bea1b3ec0ff40bbe86ff0b3597,98521d602554ff3863a7bc02e316e9dc981c2ec2436dbed4632f28d73c6cc42b,2024-01-31,False
c1d067b39dd1e82c663a166283cd5587b7dcbac3ddaea88c3151ceda67d1ae5e,food,Amman - Amman - Gardenz,Amman - Amman - Shmisani ,2024-01-31 23:32:02.000,delivered,,34,30,0.13,0.02,11.63,2.13,15.35,13.08,4,0.0,16.78,28.65,,35.871,31.995,6.430260181427002,aaf03449fa4113065c5011b63ea034284a0b6f55e3acc44f068eca43f11c8176,d3d1ef76f4f719281b4bcec7c0022e8d9747dd1b553c78fb5bb184b7e3d8c693,cacf85a5d83343a90e1ada14b27f1f257434b3cb320e9a153a039e920f736830,2024-01-31,False
edae29daf6a23584f0b5b55428c4b7593fd0088f505d942cef2afb3f22effbdc,food,Amman - Amman - Tabarbour ,Amman - Amman - Marj Hamam,2024-01-31 19:18:39.000,delivered,,49,47,0.48,0.03,6.12,10.0,16.62,27.12,5,1.22,38.8,45.5,,35.943,31.991,16.80345344543457,28c342562d909447bc2ddbaa1997418a1f05199cc03bf5ffbcfe46d5efaa6ed3,524472c170f0f23bbe811204956c78d1321690e7867bb5b0c5c63bf09b8287b7,3c1a6b37429ef645a1c72f067d3d1b023fc47154a8d1e6f0dcbf6863c149118a,2024-01-31,False
25de438e6432c2efd724757d49b3e6c3fd46c347cd0db06db650ed41696676b2,food,Amman - Amman - Swifieh,Amman - Amman - Marj Hamam,2024-01-31 22:10:00.000,delivered,,45,50,0.15,0.02,11.08,17.1,32.2,11.67,3,1.67,34.43,45.77,,35.868,31.958,10.082512855529783,6e0f49ba0ce7aa14b799a3cbcb2afbc1eb40408f1dee6cfead62bbbc0c9263cf,746bb54642e8f04a59aa92290f838586b75c636e4bf366f0566271357c42266c,a2d31a538db9a0f009be1d94806c2dd7d27bd9284b83040c9debe427233c3dd2,2024-01-31,False
59a5c86c3c6940b55883150a537cce309b0db57b1f8aa10c3b2533119b1fc2fb,food,Amman - Amman - Swifieh,Amman - Amman - Tabarbour ,2024-01-31 14:08:14.000,delivered,,58,51,0.6,0.0,10.48,6.33,19.1,38.68,24,0.55,47.85,59.0,,35.867,31.958,10.266146659851074,3181cc3feb9f178e1441681aec53a94b019cd62db21f88d98c1f954fe3f5a4a4,24ec72c7ee12dbad234a48603e27dac6ae2b8b76dc75418263d83d8663b3ff56,e3145d9e5c90aeb741a971d9f58702e4502e266be2cdb5095d3ea93346a8b7f4,2024-01-31,False
