order_id,order_type,pick_up_zone,drop_off_zone,order_received_timestamp,order_status,cancellation_type,initial_eta,upfront_eta,acceptance_time,delay_dispatch_time,captain_assignment_time,wait_time_at_merchant,food_preparation_time,time_to_customer,wait_time_in_journey,wait_time_at_customer,captain_engagement_time,delivery_time,cancellation_time,pickup_longitude,pickup_latitude,distance_travelled_km,captain_id,booking_id,route_id,day,is_pooled
9f5c81c28275fa94898a0f12ecb9d8f05a0c934446afd70678ab5bc82712a077,food,Amman - Amman - Dair Ghoubar,Amman - Amman - Dahiat Al Amir Rasheed,2024-01-31 09:50:18.000,delivered,,35,32,4.72,0.02,0.25,11.15,15.32,10.3,5,0.02,25.37,30.42,,35.856,31.94,3.2165913581848145,b4e85664d1071caf59f1acf64a9309eaf01aa18e568c084130213fef45f79cc8,afef3580f4367fb6bd2d0310236e4038986e9bd20d85d6370dc13f4c2cdb1d90,ec72d2cc344919edd788b1817ac6e436c3dac7b9bdb3841ff6550bd9544bf8ed,2024-01-31,False
61283e2bd2d449b9d555d506712ee7daea74c61d484b744481661285cc47b3d8,food,Amman - Jordan University,Amman - Amman - 7th Circle ,2024-01-31 19:42:11.000,delivered,,45,47,0.17,0.02,10.03,1.02,18.8,15.8,2,0.08,24.63,34.9,,35.869,32.02,9.508770942687988,5cd82028ab0df76bb7499c365edaad1ae64de0d813eef3bff511c2604b327fc0,42f3e6e88bd47b12674575856526ecb1521fd4f168ae7d125698191e391971eb,db303c5a9137bd0ad2f0393284c418823dcdafdb46a69fc6b56d32b3ff4a3b94,2024-01-31,False
2939e02c2add9bc2aef5b3ea887ba959b5fde78d792f3ecd87bf2e553ae8e84a,food,Amman - Amman - Al Rabieh,Amman - City mall,2024-01-31 09:31:04.000,delivered,,43,48,5.0,0.02,0.27,17.03,19.08,18.43,6,0.02,37.25,42.53,,35.883,31.966,5.934486389160156,d08d1366d34393e91c1e0ea59fa5f2793ff1e384b471537404da22f2a70c00f8,478cc46824eeef96510f1a4a17949079d58ba47b6dca6c5bcd8dac0c52ec7310,a64081be7e589aeec1dda241c3e6762fa3d8a6b80547bcb3c6557cc27f7fe1ec,2024-01-31,False
e1ba9970925ff407f433d65d06eb71eeab7653cd08dababe294e3076a12df441,food,Amman - Amman - Al Qawnaq,Amman - Boulevard,2024-01-31 10:38:10.000,delivered,,50,52,0.57,0.02,0.28,19.43,25.18,26.17,12,0.02,51.07,52.0,,35.846,31.957,7.224059104919434,3eb30698e4f7b129a64d3b4b84140a53d3b113a36824be9b6457939b68cf9fe4,c0434337a6f318d6ea23fdfe66bab33bf750fb443056e63ffb3e75073199f976,455c9d143e1efef52150c68e8e7c65b9494859638c5809baee368838c5444067,2024-01-31,False
963f55dcfec0823f5e5d2b865ee6597c61b28f2fc153f8c059fcec88f8080be9,food,Amman - Al Dawoud Complex KML,Amman - Amman - Kursi,2024-01-31 10:34:57.000,delivered,,25,26,0.03,0.0,0.17,13.42,13.87,6.68,2,1.37,21.75,21.95,,35.841,31.973,2.8146955966949463,9fbddcec7bee006ee3170db6c1691d1fbb52e50b7d44ba702049616ddc47319a,247ad396639cf7ee8f7d75e87989492fb5a2cd0d977417eb9580e9d2e13c49f2,fe1ce0a8930db7ff73125df8e1fd8707178a095ac46157decc907cfc6c889dd7,2024-01-31,False
8a7afca6d31e8d894569c85e63aae9378740c868cc7dc4e3fe424a286afeb8b8,food,Amman - Amman - Tabarbour ,Amman - Amman - Tabarbour ,2024-01-31 15:58:35.000,delivered,,34,37,0.53,0.03,5.37,14.77,21.77,5.03,4,3.3,24.7,30.7,,35.936,32.003,1.715770244598389,e2ce9939c5dd499518e6aef95aff213c580eee59dd4c1aa78b3182b6e1339ac8,a13784cd55f10400fb38d7c7fab3d58864a8e459e6f075cdd4b329e3be7b6eff,ec7569646cfe0a71e384acf56f4f04db60b18dbe1586ef92d7eec13c659dd085,2024-01-31,False
795b086292a151cbdbcb416137a459932b35befc4a439d38107edd2a2a438dd2,food,Amman - Amman - Al Tabasheer,Amman - Amman - Kursi,2024-01-31 10:41:28.000,delivered,,51,40,1.63,0.03,0.27,14.45,19.82,11.97,4,0.02,31.5,33.48,,35.856,31.976,3.828714370727539,92e7aca666658774d2dcd7eeeccc88ad3d5db770fe8d071a7314ae0033e7c103,d3a508faed7095b33f5758c02702a6a0bbade21134f9e97506d42a12c733552d,3faecb8ac67f217c2fedf754b125ecb468bb9c8702d66988b4c978af581d8f01,2024-01-31,False
9c7bf73fd3e871b992a6cc942eb25b94086fe6058856f32037d6cbbfb2ce7060,food,Amman - Amman - Swifieh,Amman - Amman - Swifieh,2024-01-31 21:07:17.000,delivered,,32,22,0.18,0.02,6.08,12.0,19.92,4.53,6,4.52,22.87,29.2,,35.868,31.958,1.2191479206085205,49dc2308be4226658e75667fd80e20a42beeb81b5d456361fa5f71f99f015eed,661a450fe48ecc259c4cbb1cbebe343aa17ab2e37ba79d817bf7de3bb5855d70,40181351718cb9b657a7fb2c7b39c0f374c18afa67c0e6e49a7bfcbe0703dcb6,2024-01-31,False
be49d87389ec1a3733fadcc08650f6a6439844165d7c78389b1c130c4144cbba,food,Amman - Amman - Abdoun,Amman - Amman - Marj Hamam,2024-01-31 15:14:38.000,delivered,,40,41,0.25,0.03,0.42,20.72,22.2,16.83,5,0.05,38.63,39.4,,35.884,31.954,6.604722023010254,6cb13ab6ec16cf58758b5f4b5913e5ed6da6cb3d806dc249865027e15f393d5e,b087d6fe3625aa3760bae7e81c0e1931edc28ca966d0afcfe7336177c3128529,fba5ac02c302ccd6d6b6884d2597a4038dfc2473b0496a9383e16a04531b11f7,2024-01-31,False
78d56404dcab795cd21d699da1814afc7e6d000981f39f0823be66720827d075,food,Amman - Amman - Swifieh,Amman - Amman - Dahiat Al Amir Rasheed,2024-01-31 23:17:05.000,delivered,,40,46,0.62,0.0,11.48,22.73,34.53,7.15,3,1.9,32.1,44.27,,35.869,31.957,4.199958801269531,258d6efa2c7e6dffd31613d660b767960a138c19b3b002106a8e4c9129fdf438,27d401ed762d55f85b8f816fd11304ecdc64f9f2691fc38e1babf0b9080eeecd,2da5566b73f8d3a361d81f9e0084af8e0d010aff0ae8a62a7acab4d13141ef0f,2024-01-31,False
9a639cb8294b67e17de65f597405c33e78faa319336dd2a259c11b3be0ddf1f2,food,Amman - Amman - Khalda,Amman - Amman - Khalda,2024-01-31 11:35:10.000,delivered,,27,27,0.18,0.02,0.22,15.1,15.62,3.27,3,2.72,21.37,21.87,,35.831,31.995,1.364814519882202,8ccf2d297db6f0f095a56e33261c946499f6522a6ee207b920fd16f40868039c,704ccf4c8c48fe56a45ed206ce89ba32a821ba9de5173e7ecb06b0f784c6c53f,5b285fdbea24897ee5ba674181c2d650ca0a92cc0d37a05268b35bae2821de9e,2024-01-31,False
fcc3774b1fd6dc4b6469e0d2be46b20796a0df97b71a7786967c4fe171e72c89,food,Amman - Amman - Jubaiha,Amman - Amman - Gardenz,2024-01-31 21:31:41.000,delivered,,43,34,0.07,0.02,6.93,17.97,25.27,9.8,5,1.62,29.73,36.82,,35.872,32.03,4.444735050201416,26c7afdd35365bf09312759761f9dfdf31e73a5398f1cabdbf209b2d9c57444f,f697efe1eb451db7533f237b8c647293da4f484d5a3cd4d23591ff90f3b3c377,ba65ef58065d0a5f850e900e6aa4bfdff5046d24d7171a3585a500d8acdeeaca,2024-01-31,False
76602a4853cfae493d34d1c0e70af256af2ed62d5d5de993ecab72556184d2b0,food,Amman - Amman - Marj Hamam,Amman - Amman - Marj Hamam,2024-01-31 17:49:41.000,delivered,,30,26,2.58,0.02,8.98,15.15,24.23,3.7,1,0.0,18.93,30.58,,35.857,31.888,0.8926827907562256,5ac77f60de531387f3582c2e9c39936832831b5405bc43d76f701ee1b861862b,470e4e234a68d1d0be10996c555f8bbcb75214c2813c895141ac3fa9e3beb103,d6e8a5816ef521582b1df585609cc924857bcbe83e6d9a8a54b8bb4a9f24a9d7,2024-01-31,False
