order_id,order_type,pick_up_zone,drop_off_zone,order_received_timestamp,order_status,cancellation_type,initial_eta,upfront_eta,acceptance_time,delay_dispatch_time,captain_assignment_time,wait_time_at_merchant,food_preparation_time,time_to_customer,wait_time_in_journey,wait_time_at_customer,captain_engagement_time,delivery_time,cancellation_time,pickup_longitude,pickup_latitude,distance_travelled_km,captain_id,booking_id,route_id,day,is_pooled
bda6f35df0b5b5a10fdb429cf2030c66d306973e695d58562f948741d7a52dda,food,Amman - Al Dawoud Complex KML,Amman - Amman - Jabel Amman,2024-01-31 17:05:09.000,delivered,,48,48,2.63,0.02,10.15,14.37,25.47,14.7,4,2.35,32.35,45.85,,35.841,31.973,8.19143009185791,7b7025876b63bf1c10e07306bc019e88c082ede5c8b0e3f93611af947e3849cc,01e655063a90c18799aa564072ea653688e1a2e1f14e35d2a0c31ee0970d1c75,da29a42b0f2c9ba8678fb71b3b22d6a16b49ce1767c376062a9676394959fef8,2024-01-31,False
c351e6f0f3d10420d9bb648c0d2862ee0e630dbeafa2382fa9c28d889fbbeec0,food,Amman - Amman - Tlaa Ali,Amman - Amman - Gardenz,2024-01-31 14:10:55.000,delivered,,41,40,0.03,0.02,5.4,15.53,23.48,18.32,16,3.75,40.13,45.63,,35.866,31.993,2.517807006835937,9ac08c720a89e77b8b2f3eb072f8540d101d15cd0c11dd8819cced961bba9383,86b427c937047717b9a932d9a7dc9052c0ff972159dd4aa4393158d8f98a44ba,abb24bcb825915081c79174d9548d528ffbe4b649aa717bd7f42bd256065a9fd,2024-01-31,False
04a4183b4804bb363d746e08740c70663a79c10928e5e2aab17f11109845bee6,food,Amman - Amman - Khalda,Amman - Amman - Swilih,2024-01-31 16:28:10.000,delivered,,36,33,0.22,0.02,9.62,8.8,19.48,14.85,5,-0.35,24.35,34.25,,35.835,31.996,4.97217321395874,f6135a6ba9ba74fd54f47ad07ef587dcbcf81c4f490490cfa34cafd48d541803,be35c6f1f61d1ba1090ced9d66bb43902ff804abcb1fc143c58944a9080de162,4d44aff1f6949de405a9e7676fc4a5d168d800a1f0281cc8731f04a451915e6c,2024-01-31,False
29dfa3ac0c20b0e666c18e4b74bb5298f426a22faa84c9dcf4cca0f0e3c34969,food,Amman - Amman - Jubaiha,Amman - Amman - Shafa Badran,2024-01-31 19:56:53.000,delivered,,35,31,0.18,0.02,10.02,0.15,13.47,7.45,3,1.87,12.75,23.03,,35.873,32.029,4.7229743003845215,a5261387465c5c64ea4175058112da5def5e8df42240fc39d67124d43aa4b68f,7d34d1153d17a44842684fff531fd27ba9a79a219eb8fffacb3be05cd455260e,23cfe893113bc2dbffb115e0419cf2681dce5f649d17e952c2fc8c8b42391a19,2024-01-31,False
75950ffb95f434108e24126995e53862cda53bf88ad58c25256f6e44a95c5a4b,food,Amman - Amman - Um Sumaq,Amman - Amman - Swifieh,2024-01-31 17:53:34.000,delivered,,42,35,0.48,0.02,10.47,18.82,33.0,14.18,4,0.0,36.7,47.75,,35.856,31.979,6.213497161865234,034a480ed5e29140976c249b93ee9c712dfa5cc2a859eac92a731cf12f7d0096,17cb0a430691d0a2103f6af5c587ad86d1137b7652acc68dc977be7772cdd67b,0c94a48938c2fd383e257572e131a0e92c7def102c02a63ce2d7b093d23b2dbb,2024-01-31,False
8e7a30d4332c5fd2d32db07b7d145f37629c7284d078c8ce2d3b944428707ee1,food,Amman - Amman - Swifieh,Amman - Amman - Dahiat Al Amir Rasheed,2024-01-31 11:57:29.000,delivered,,35,32,1.15,0.02,10.38,3.43,13.95,4.77,1,0.05,8.37,19.92,,35.867,31.958,2.0003774166107178,698bdb4f48dc41cedb2110cbefbdd549598f80c35a482faf5d4e23c1e5dae975,97fce87920c36e7bb5aec4b175c0b044ddf9c9173c64442455781685471e9aaf,77dd072eb471f85c5c0e4e4af342347b1ced5982154b683d06a705fca948a856,2024-01-31,False
88d5364dfb88de179a647b973f92404c05bbdd475dc9d8b36e04724d3d50f267,food,Amman - Amman - Khalda,Amman - Alahleyah University,2024-01-31 13:23:28.000,delivered,,60,52,0.32,0.02,22.9,8.67,31.75,18.07,5,2.25,29.15,52.38,,35.836,31.996,10.697550773620604,d24ce8ba92ea07cc0f928e5739877813b8d03b537be36f0b54f18d5d7b0ddb36,d9ed1aa796a961622bd029a51c8ea9f0810d7abf17f3c93693bbaa836305fc7a,d3a7c3394b28e9dc441554a3ae1ff47b6859931b6f5332ed13e93defdefae3b3,2024-01-31,False
4c4c5b82a729769c846ae55019b4dbd67b75c8eef14684d7f7800f40df497f88,food,Amman - Amman - Dahiat Al Amir Rasheed,Amman - Amman - Tlaa Ali,2024-01-31 17:02:15.000,delivered,,33,37,0.13,0.0,0.47,0.27,4.02,16.68,4,3.32,23.55,24.15,,35.845,31.974,8.838409423828125,fd999e43a196452048f3cebfd3d9af98892f4d6db437a62e5d97931354a5accf,1f84ac0ca50c9f1a7e3b62dff4f2c5fb5205b5b851230e8853abb6cc73df92e2,b8bd56b3ad391921989cab8153bdf88885876a089c7ef42305dab58d72734fa7,2024-01-31,False
4c29c25488c0a9c67b29790e47e3cfce0cf30a924c107b3de7f747ac88bd5b37,food,Amman - Amman - Al Rabieh,Amman - Amman - 7th Circle ,2024-01-31 04:09:28.000,delivered,,44,45,0.37,0.02,0.17,12.83,24.27,15.2,4,0.02,39.3,39.85,,35.867,31.988,6.16594123840332,6b499f04bdd8abd8332b159fc4fcdd1754f713430e7ee4d4e8e05c0ad91d0a8f,2c4fcd4519a0b07c3860fff70775c50017005071ea29f5ff334ce8ef4018c529,7366b204302110bc828ea886fb4a843711720b0eabd5e330ea3c386b83bd138d,2024-01-31,False
215938c163111f198813914411fea7053f6ab32affcae6acfd1800ad7db33696,food,Amman - Amman - Jubaiha,Amman - Amman - Jubaiha,2024-01-31 21:18:13.000,delivered,,28,27,0.02,0.02,9.95,3.97,14.5,4.95,4,1.85,11.33,21.32,,35.869,32.029,1.6688555479049685,c7e78651f15f5cf0961d55ae47275d1089ab401349882359ec8ba4146289b4c2,6adf819f3b318c65bd350d89b7fdda814e29d15dd2dc0c8c68c0024514cc329d,35447bdf6c291dcb341c315e56c24a4340c92c2eb7e867c50fe2194340df9682,2024-01-31,False
824daa5ac829f9d48d6ce294158232a6e0c9661d4cb3c2a2af1fe73c7e5b4527,food,Amman - Abdali,Amman - Amman - Marj Hamam,2024-01-31 07:54:55.000,delivered,,49,42,4.08,0.0,1.02,16.93,21.48,21.67,4,0.9,43.03,48.2,,35.925,31.956,12.041226387023926,04de364a30bc2710ed2f2d6a74178833ef546d896a63e95ff7ec7e316e147521,e1bba2635b2c28d15afb13dd95fc7a1441fcd62748002c00c0d0c7887a557e4c,5c976151f5e0f543db056b32a266cf7befea88423ec6342f96bef9109202aba3,2024-01-31,False
56445374c6c8c72c30377af93d702d3d1cdc7697f434ef5a43633c085eba0dff,food,Amman - Amman - 7th Circle ,Amman - Amman - Um Uthaina,2024-01-31 14:51:42.000,delivered,,46,38,4.32,0.02,10.65,10.67,24.17,13.37,3,0.02,26.88,41.93,,35.855,31.955,4.354201793670654,bf8f05a3d584206ca46d293202411fc111b7e996eb86cb4e8290c1e1d5f141ad,f741c22eb661a25cd7097b9198b5146df3ccc7e8ca92ee1b4e8082fc75a9043e,0421907641cb5f030ba7ac11c7fd912446fe170f2169bf89513e84381fc54b46,2024-01-31,False
4daad3e04d8cba66d178bc43dd4ed5f1f3f9a2a8dfb2f8ce09dfe09d05d06742,food,Amman - Amman - Al Qawnaq,Amman - Amman - Bayader Sinaa,2024-01-31 19:39:57.000,delivered,,27,19,0.02,0.02,3.23,2.63,8.17,6.63,2,0.45,12.0,15.27,,35.841,31.955,1.9863322973251345,03473f2f623349c82640252c94b363fa7314ddad76abca8dd59ab111efeec72f,17296339678bb8092ac9d0633403d642a38c143e0d9c424a798f0f373ff28f80,94b83141f6630ffb8e7b56475e4f6c7ea408f9f0c7198a2e4c1235122ac8afa0,2024-01-31,False
2535c9c24bee9c29e7665976a90d504d44ece46051fdf67946af003a19846c76,food,Amman - Amman - Abdoun,Amman - Amman - Jandweel,2024-01-31 07:09:51.000,delivered,,34,35,0.02,0.02,0.28,12.7,13.25,12.0,5,1.47,26.42,26.78,,35.884,31.953,6.935534954071045,b848b4aca8573018f0af94e93054cf95a51953c1eac2e3376ac1f538fb562f6e,f538660d6db298e27c64d7cbc1e2f9bdcb04037443b33bf50240eeea434e80e9,61160bab745b2e962bbffdb1a362837fed0f1327a5b5c59a1498ca3d88e070fc,2024-01-31,False
