booking_id,driver_id,time_id,lngs,lats,dist,time,time_gap,dist_gap
29c5e8211f059fed952cc810e964c523e727221d0bd669001bb75c6ebd85f913,461e418ddafca289a6a9179e39e0dad816b52e4f1eadfb96b9e222277dd04591,2024-01-31 07:10:05.108000040,"[35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.868, 35.867, 35.867, 35.867, 35.867, 35.866, 35.866, 35.865, 35.865, 35.865, 35.864, 35.864, 35.864, 35.864, 35.864, 35.864, 35.863, 35.863, 35.863, 35.863, 35.864, 35.864, 35.864, 35.864, 35.864, 35.864, 35.864, 35.863, 35.863, 35.862, 35.861, 35.86, 35.86, 35.859, 35.858, 35.858, 35.857, 35.857, 35.857, 35.858, 35.858, 35.858, 35.858, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.858, 35.857, 35.857, 35.856, 35.856, 35.855, 35.855, 35.854, 35.854, 35.854, 35.854, 35.854, 35.855, 35.855, 35.856, 35.856, 35.857, 35.858, 35.858, 35.859, 35.859, 35.859, 35.86, 35.86, 35.86, 35.86, 35.86, 35.86, 35.86, 35.86, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.859, 35.858, 35.857, 35.857, 35.857, 35.856, 35.856, 35.856, 35.855, 35.855, 35.854, 35.854, 35.853, 35.853, 35.853, 35.853, 35.853, 35.853, 35.853, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.852, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.851, 35.85, 35.85, 35.85, 35.849, 35.849, 35.848, 35.848, 35.847, 35.846, 35.846, 35.845, 35.844, 35.844, 35.843, 35.843, 35.843, 35.843, 35.843, 35.843, 35.843, 35.843, 35.843, 35.842, 35.842, 35.842, 35.841, 35.841, 35.841, 35.841, 35.841, 35.841, 35.841, 35.841, 35.842, 35.842, 35.842, 35.842, 35.842, 35.842, 35.842, 35.843, 35.843, 35.843, 35.844, 35.844, 35.844, 35.844, 35.845, 35.846, 35.846, 35.846, 35.846, 35.846, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.845, 35.846, 35.846, 35.845, 35.845, 35.845]","[31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.958, 31.957, 31.957, 31.957, 31.957, 31.957, 31.957, 31.957, 31.956, 31.956, 31.955, 31.955, 31.955, 31.955, 31.955, 31.955, 31.955, 31.955, 31.955, 31.955, 31.954, 31.954, 31.954, 31.954, 31.954, 31.954, 31.954, 31.954, 31.954, 31.953, 31.952, 31.952, 31.951, 31.95, 31.949, 31.948, 31.948, 31.946, 31.945, 31.944, 31.943, 31.942, 31.942, 31.941, 31.941, 31.94, 31.939, 31.939, 31.938, 31.937, 31.936, 31.935, 31.935, 31.934, 31.933, 31.933, 31.932, 31.932, 31.931, 31.93, 31.93, 31.929, 31.928, 31.928, 31.926, 31.925, 31.925, 31.924, 31.923, 31.923, 31.922, 31.921, 31.92, 31.92, 31.919, 31.918, 31.918, 31.917, 31.916, 31.916, 31.915, 31.914, 31.913, 31.912, 31.912, 31.911, 31.911, 31.91, 31.909, 31.908, 31.907, 31.906, 31.905, 31.905, 31.904, 31.903, 31.903, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.902, 31.901, 31.901, 31.9, 31.9, 31.899, 31.899, 31.898, 31.897, 31.897, 31.896, 31.896, 31.895, 31.894, 31.894, 31.894, 31.894, 31.894, 31.894, 31.894, 31.894, 31.893, 31.893, 31.892, 31.892, 31.891, 31.891, 31.89, 31.89, 31.889, 31.889, 31.888, 31.888, 31.888, 31.887, 31.887, 31.886, 31.886, 31.885, 31.884, 31.884, 31.882, 31.881, 31.881, 31.88, 31.88, 31.879, 31.878, 31.878, 31.878, 31.877, 31.877, 31.877, 31.877, 31.877, 31.877, 31.878, 31.878, 31.878, 31.878, 31.878, 31.878, 31.879, 31.879, 31.879, 31.879, 31.879, 31.88, 31.88, 31.88, 31.88, 31.88, 31.88, 31.88, 31.88, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881, 31.881]",13.06416687883291,2483.274999,"[0.0, 4.96, 9.983, 14.980999, 19.987999, 24.977999, 29.967, 34.978999, 44.978999, 55.004999, 65.003, 74.99, 84.993999, 95.006999, 104.996, 115.003999, 124.993, 134.987999, 144.993999, 155.0, 164.004999, 173.963, 184.011999, 193.994999, 203.661, 213.987999, 228.996, 239.006999, 248.993, 259.001999, 268.991999, 279.004999, 298.997999, 309.004999, 319.000999, 328.996999, 339.001999, 349.0, 358.991999, 369.006, 378.996, 398.892999, 409.009, 418.994999, 428.634, 438.276999, 449.007999, 463.922999, 474.007999, 484.0, 493.991999, 504.017999, 513.994999, 523.990999, 534.993999, 543.930999, 553.993999, 564.000999, 573.994999, 584.003, 593.996999, 603.993999, 613.988999, 624.007999, 634.007999, 644.003999, 654.000999, 664.007999, 673.997999, 689.016, 699.010999, 708.67, 719.013, 729.000999, 739.004999, 749.006, 758.996, 768.994999, 779.000999, 789.000999, 798.999, 808.993999, 819.001999, 828.996, 848.991999, 858.996, 868.996, 878.991999, 889.003999, 908.987999, 919.001999, 929.001999, 948.993999, 964.016, 973.993, 983.996999, 994.000999, 1004.029, 1014.000999, 1023.993999, 1033.996999, 1044.993, 1055.013999, 1064.776999, 1074.628, 1085.003999, 1095.014999, 1105.007999, 1115.013, 1124.950999, 1144.803999, 1155.026, 1165.014999, 1175.013999, 1185.014999, 1194.967999, 1200.039, 1204.978999, 1209.978999, 1214.744999, 1220.003999, 1224.938999, 1230.003, 1235.010999, 1239.994999, 1244.991999, 1250.010999, 1254.991999, 1259.988999, 1264.994999, 1269.99, 1274.978999, 1280.013, 1285.003999, 1290.006999, 1294.777999, 1300.0, 1304.654999, 1309.988999, 1314.994999, 1324.994999, 1330.004999, 1334.996999, 1339.986999, 1349.993, 1354.99, 1360.003999, 1365.016999, 1370.016999, 1374.993, 1380.011999, 1385.016999, 1389.994999, 1395.004999, 1399.994999, 1404.993, 1409.990999, 1415.003, 1420.017999, 1425.017999, 1429.981999, 1435.009999, 1439.988999, 1445.027999, 1450.007999, 1454.99, 1459.999, 1465.016999, 1470.016999, 1474.997999, 1479.986999, 1484.978999, 1490.0, 1494.984999, 1504.997999, 1510.006999, 1519.987999, 1525.003999, 1530.000999, 1535.009, 1539.984999, 1544.983, 1550.009999, 1555.003999, 1560.013, 1564.999, 1570.003, 1575.026, 1580.009999, 1585.006, 1590.007999, 1595.009, 1599.994999, 1605.011999, 1610.003, 1615.001999, 1619.987999, 1625.0, 1629.988999, 1635.009, 1639.997999, 1649.993999, 1655.003999, 1660.004999, 1664.996999, 1669.997999, 1674.996999, 1679.99, 1684.996, 1690.022, 1695.0, 1699.993999, 1705.006, 1709.981999, 1714.994999, 1720.009, 1724.994999, 1729.996999, 1740.001999, 1744.996999, 1749.993, 1754.996999, 1759.993999, 1764.996999, 1770.009, 1780.010999, 1785.011999, 1789.999, 1800.0, 1804.981999, 1810.013999, 1815.0, 1819.990999, 1825.001999, 1830.001999, 1834.996999, 1840.006, 1844.997999, 1849.999, 1855.003, 1860.014999, 1865.016, 1870.004999, 1875.0, 1879.994999, 1885.014999, 1890.003999, 1894.987999, 1900.001999, 1905.0, 1910.009, 1915.007999, 1919.99, 1925.010999, 1930.006, 1935.013999, 1940.001999, 1945.009, 1950.003999, 1959.993999, 1965.003999, 1969.994999, 1975.009, 1980.022, 1984.986999, 1990.003, 1995.014999, 1999.999, 2004.983, 2010.003, 2015.006999, 2020.013, 2024.993999, 2029.996999, 2034.999, 2039.994999, 2045.024999, 2049.990999, 2055.010999, 2060.004999, 2065.006, 2069.993, 2074.983, 2080.0, 2084.996999, 2090.020999, 2099.986, 2104.993, 2110.016999, 2115.007999, 2120.006999, 2125.019999, 2130.009, 2135.003, 2140.009999, 2144.984999, 2150.001999, 2154.986999, 2159.991999, 2164.977999, 2170.000999, 2175.000999, 2179.993999, 2184.986999, 2189.993, 2195.0, 2200.0, 2205.003999, 2209.99, 2215.006999, 2219.99, 2224.996, 2230.037999, 2235.000999, 2239.993999, 2250.009, 2254.997999, 2260.017999, 2264.994999, 2269.994999, 2274.99, 2279.970999, 2284.961999, 2289.983, 2294.980999, 2299.964999, 2309.99, 2314.980999, 2324.981999, 2330.001999, 2335.016, 2339.981999, 2345.029999, 2349.986, 2354.909999, 2359.914999, 2364.915999, 2369.960999, 2374.715999, 2379.943, 2385.006, 2392.034999, 2392.034999, 2401.284999, 2406.315999, 2458.145999, 2464.736, 2473.188999, 2478.254999, 2483.274999]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09453619051762766, 0.09453619051762766, 0.09453619051762766, 0.09453619051762766, 0.18907238103458363, 0.18907238103458363, 0.28360857155153957, 0.28360857155153957, 0.28360857155153957, 0.37814476206916725, 0.37814476206916725, 0.37814476206916725, 0.37814476206916725, 0.37814476206916725, 0.4890308280108353, 0.5835680428771182, 0.5835680428771182, 0.5835680428771182, 0.5835680428771182, 0.678105257743401, 0.678105257743401, 0.7889913061983193, 0.7889913061983193, 0.899877337166235, 0.899877337166235, 0.899877337166235, 0.9944166006447108, 0.9944166006447108, 1.0889558641231867, 1.1834951276023342, 1.27803439108081, 1.27803439108081, 1.372573654559286, 1.5182907680317395, 1.5182907680317395, 1.6128310557730807, 1.6128310557730807, 1.6128310557730807, 1.707371343514422, 1.707371343514422, 1.707371343514422, 1.707371343514422, 1.853089108203619, 1.9639750867139638, 1.9639750867139638, 2.0748610477384193, 2.1857469912788545, 2.296632917332897, 2.407518825903122, 2.407518825903122, 2.6292905905922983, 2.7401764467106227, 2.851062285346597, 2.9967865614345937, 3.1425114885842658, 3.1425114885842658, 3.2882370667808396, 3.2882370667808396, 3.433963296011664, 3.5448490472359993, 3.639404695461624, 3.7502904292038686, 3.8611761454651803, 3.972061844245664, 4.082947525546479, 4.177507268805916, 4.2883929326250465, 4.434123718693682, 4.434123718693682, 4.579855155681575, 4.674417969913691, 4.785303581294382, 4.93103632008001, 4.93103632008001, 5.041921896502487, 5.187655937027825, 5.187655937027825, 5.409427002484192, 5.520312508995703, 5.520312508995703, 5.631197998029729, 5.742083469586722, 5.742083469586722, 5.8878214149932795, 5.998706851597929, 6.109592270726559, 6.109592270726559, 6.2204776723796265, 6.33136305655723, 6.33136305655723, 6.4422484232587705, 6.553133772486463, 6.553133772486463, 6.664019104240767, 6.8097622553606865, 6.955506057130514, 7.06639133646279, 7.06639133646279, 7.212136439489887, 7.212136439489887, 7.323021683875947, 7.468768088105821, 7.579653297546784, 7.72540100292035, 7.836286177417681, 7.9820351838790335, 7.9820351838790335, 8.092920323433496, 8.203805445518265, 8.203805445518265, 8.314690550130619, 8.314690550130619, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.409284059819152, 8.520169146963429, 8.520169146963429, 8.631054216636203, 8.631054216636203, 8.741939268838987, 8.741939268838987, 8.85282430357365, 8.998578513815799, 8.998578513815799, 9.109463513612758, 9.109463513612758, 9.220348495942256, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.331233460802979, 9.44211840819574, 9.44211840819574, 9.587875870339643, 9.587875870339643, 9.698760782798194, 9.793365540984924, 9.904250435975465, 9.998856216579235, 10.109741094105043, 10.204347897097684, 10.350107960507852, 10.350107960507852, 10.444715785860524, 10.59047649955104, 10.59047649955104, 10.736237863508896, 10.736237863508896, 10.8471226711701, 10.958007461366378, 10.958007461366378, 11.179776989366461, 11.290661727169992, 11.290661727169992, 11.40154644750936, 11.49616245070465, 11.607047153580666, 11.717931838994842, 11.812549886361518, 11.812549886361518, 11.923434554310779, 11.923434554310779, 11.923434554310779, 11.923434554310779, 11.923434554310779, 11.923434554310779, 12.069201770027334, 12.069201770027334, 12.069201770027334, 12.069201770027334, 12.069201770027334, 12.069201770027334, 12.18008645544151, 12.274703480737251, 12.274703480737251, 12.274703480737251, 12.36932050603232, 12.480205208908336, 12.480205208908336, 12.480205208908336, 12.574821212102954, 12.669437215297572, 12.669437215297572, 12.669437215297572, 12.669437215297572, 12.780321935636941, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.874936916702264, 12.969551897767587, 12.969551897767587, 13.06416687883291, 13.06416687883291, 13.06416687883291]"
